"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
315520,"2023-04-01","315 520 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.5821,199431.135832122,9486,1,0.636455344264926,1,"34"
345455,"2023-08-01","345 455 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.5821,218352.190127046,11598,1,0.636455344264926,1,"35"
345455,"2023-09-01","345 455 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6539,208872.966926658,10264,1,0.636455344264926,1,"36"
387320,"2024-09-01","387 320 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,230973.820740652,78510,1,0.636455344264926,1,"37"
390781,"2024-10-01","390 781 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,233037.748225893,19733,1,0.636455344264926,1,"38"
380991,"2024-11-01","380 991 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6769,227199.594489832,17202,1,0.636455344264926,1,"39"
372210,"2024-12-01","372 210 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,229080.502215657,38138,1,0.636455344264926,1,"40"
368190,"2025-01-01","368 190 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,226606.35155096,20747,1,0.636455344264926,1,"41"
339947,"2025-02-01","339 947 ₽/м²",1,"Москва, улица Саморы Машела, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",881,2370,2957,"Университет Дружбы Народов","Беляево","Тропарёво",881,"Университет Дружбы Народов",2370,"Беляево",1489,1.6248,209223.904480551,15638,1,0.636455344264926,1,"42"
174888,"2020-07-01","174 888 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.6248,107636.632200886,285,0,0.340692326450757,1,"1217"
207106,"2020-08-01","207 106 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.6248,127465.534219596,231,0,0.340692326450757,1,"1216"
233959,"2020-09-01","233 959 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.1582,202002.244862718,165,0,0.340692326450757,1,"1215"
213435,"2020-10-01","213 435 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.1582,184281.643930237,171,0,0.340692326450757,1,"1214"
212375,"2020-11-01","212 375 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.1582,183366.430668278,1252,0,0.340692326450757,1,"1213"
212375,"2020-12-01","212 375 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.2571,168940.418423355,3965,0,0.340692326450757,1,"1212"
212375,"2021-01-01","212 375 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.2571,168940.418423355,4242,0,0.340692326450757,1,"1211"
254505,"2021-04-01","254 505 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.2571,202454.060933895,4886,0,0.340692326450757,1,"1210"
270000,"2022-03-01","270 000 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5334,176079.300899961,6103,0,0.340692326450757,1,"1209"
270000,"2022-04-01","270 000 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5334,176079.300899961,4312,0,0.340692326450757,1,"1208"
304054,"2022-05-01","304 054 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5334,198287.465762358,6927,0,0.340692326450757,1,"1207"
304054,"2022-06-01","304 054 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5665,194097.66996489,9903,0,0.340692326450757,1,"1206"
304054,"2022-07-01","304 054 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5665,194097.66996489,5384,0,0.340692326450757,1,"1205"
277027,"2022-08-01","277 027 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5665,176844.557931695,6974,0,0.340692326450757,1,"1204"
270993,"2022-09-01","270 993 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5985,169529.558961526,6155,0,0.340692326450757,1,"1203"
248269,"2022-10-01","248 269 ₽/м²",2,"Москва, улица Бутлерова, 2К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign",1967,9,2.5,"Железобетонные",4,"4 пассажирских",144,"Нет","Нет","Да","Да",1297,1311,1483,"Университет Дружбы Народов","Калужская","Воронцовская",1297,"Университет Дружбы Народов",1311,"Калужская",14,1.5985,155313.731623397,14684,0,0.340692326450757,1,"1202"
